Frequency,Time (dB SPL),FFT (dB SPL),Calibrated Time (dB SPL),Calibrated FFT (dB SPL),Normalization (dB SPL),THD,TestSignal 0.1V=86.0dB SPL
97.000000,49.641308,47.022747,No Data, No Data,39.000004,-21.013193
183.000000,58.961258,58.696842,No Data, No Data,27.325909,-27.507801
269.000000,64.951622,64.866325,No Data, No Data,21.156425,-28.035347
355.000000,68.240349,68.141647,No Data, No Data,17.881104,-32.432808
441.000000,73.748840,73.711823,No Data, No Data,12.310928,-36.450867
527.000000,78.069809,78.042442,No Data, No Data,7.980309,-40.832314
613.000000,82.340706,82.331841,No Data, No Data,3.690910,-41.087116
699.000000,85.748886,85.730164,No Data, No Data,0.292587,-49.852062
785.000000,86.984642,86.960480,No Data, No Data,-0.937729,-52.200172
871.000000,88.554062,88.534821,No Data, No Data,-2.512070,-50.569763
957.000000,90.085358,90.067009,No Data, No Data,-4.044258,-50.309975
1043.000000,91.471466,91.453568,No Data, No Data,-5.430817,-52.722359
1129.000000,92.898399,92.878349,No Data, No Data,-6.855598,-55.788380
1215.000000,93.596344,93.576515,No Data, No Data,-7.553764,-58.310822
1301.000000,94.906837,94.887825,No Data, No Data,-8.865074,-61.933868
1387.000000,96.148727,96.130119,No Data, No Data,-10.107368,-65.717697
1473.000000,97.512581,97.494987,No Data, No Data,-11.472237,-67.213577
1559.000000,99.156982,99.138954,No Data, No Data,-13.116203,-69.190422
1645.000000,100.109734,100.091064,No Data, No Data,-14.068314,-73.473785
1731.000000,102.249962,102.230766,No Data, No Data,-16.208015,-69.264641
1817.000000,103.970734,103.951279,No Data, No Data,-17.928528,-70.292397
1903.000000,103.606300,103.587425,No Data, No Data,-17.564674,-67.098053
1989.000000,101.353905,101.333763,No Data, No Data,-15.311012,-61.969090
2075.000000,98.866890,98.847992,No Data, No Data,-12.825241,-61.465565
2161.000000,97.744286,97.726013,No Data, No Data,-11.703262,-59.701351
2247.000000,95.801216,95.782928,No Data, No Data,-9.760178,-59.748569
2333.000000,94.178711,94.158798,No Data, No Data,-8.136047,-59.591438
2419.000000,92.903343,92.885056,No Data, No Data,-6.862305,-58.257111
2505.000000,91.809830,91.791008,No Data, No Data,-5.768257,-56.101410
2591.000000,91.276672,91.256783,No Data, No Data,-5.234032,-53.578876
2677.000000,90.331932,90.310196,No Data, No Data,-4.287445,-55.290314
2763.000000,89.533371,89.514778,No Data, No Data,-3.492027,-50.121483
2849.000000,88.808128,88.787270,No Data, No Data,-2.764519,-45.694511
2935.000000,88.218811,88.198692,No Data, No Data,-2.175941,-43.033607
3021.000000,87.844635,87.822159,No Data, No Data,-1.799408,-41.446251
3107.000000,87.420631,87.401123,No Data, No Data,-1.378372,-45.368275
3193.000000,87.008087,86.986275,No Data, No Data,-0.963524,-44.326283
3279.000000,86.543228,86.502098,No Data, No Data,-0.479347,-39.581078
3365.000000,86.159363,86.143211,No Data, No Data,-0.120461,-37.722385
3451.000000,85.987564,85.966316,No Data, No Data,0.056435,-39.178078
3537.000000,85.861633,85.839195,No Data, No Data,0.183556,-37.559963
3623.000000,85.429268,85.408676,No Data, No Data,0.614075,-34.755184
3709.000000,84.567772,84.530952,No Data, No Data,1.491798,-30.868500
3795.000000,84.670418,84.631195,No Data, No Data,1.391556,-30.728083
3881.000000,84.674767,84.653412,No Data, No Data,1.369339,-30.393831
3967.000000,84.858330,84.824516,No Data, No Data,1.198235,-30.739916
4053.000000,84.882553,84.850304,No Data, No Data,1.172447,-30.436729
4139.000000,85.092705,85.061295,No Data, No Data,0.961456,-30.655128
4225.000000,85.213181,85.177917,No Data, No Data,0.844833,-30.261772
4311.000000,85.418114,85.393929,No Data, No Data,0.628822,-30.762379
4397.000000,85.681396,85.648308,No Data, No Data,0.374443,-31.070621
4483.000000,86.036896,86.006317,No Data, No Data,0.016434,-29.659595
4569.000000,86.389740,86.357361,No Data, No Data,-0.334610,-29.865726
4655.000000,86.650963,86.628830,No Data, No Data,-0.606079,-31.604210
4741.000000,86.860054,86.828873,No Data, No Data,-0.806122,-31.421978
4827.000000,87.359215,87.336891,No Data, No Data,-1.314140,-32.087456
4913.000000,87.807152,87.774818,No Data, No Data,-1.752068,-31.847610
4999.000000,88.357697,88.321899,No Data, No Data,-2.299149,-30.994503
5085.000000,89.142426,89.113411,No Data, No Data,-3.090660,-35.116524
5171.000000,89.513054,89.494751,No Data, No Data,-3.472000,-34.759033
5257.000000,90.312027,90.290031,No Data, No Data,-4.267281,-32.990051
5343.000000,91.213234,91.193802,No Data, No Data,-5.171051,-34.601868
5429.000000,92.312202,92.303375,No Data, No Data,-6.280624,-34.891209
5515.000000,93.615730,93.601860,No Data, No Data,-7.579109,-36.779209
5601.000000,94.319611,94.300652,No Data, No Data,-8.277901,-37.089840
5687.000000,95.798157,95.776581,No Data, No Data,-9.753830,-38.076099
5773.000000,97.692276,97.663635,No Data, No Data,-11.640884,-41.425976
5859.000000,100.021759,100.005493,No Data, No Data,-13.982742,-46.883331
5945.000000,102.016685,101.987747,No Data, No Data,-15.964996,-46.090523
6031.000000,102.348183,102.334648,No Data, No Data,-16.311897,-45.558899
6117.000000,101.386368,101.369659,No Data, No Data,-15.346909,-37.479652
6203.000000,99.270050,99.260849,No Data, No Data,-13.238098,-47.079468
6289.000000,96.899261,96.874855,No Data, No Data,-10.852104,-41.216846
6375.000000,94.810036,94.790436,No Data, No Data,-8.767685,-39.071518
6461.000000,93.975853,93.947838,No Data, No Data,-7.925087,-38.315693
6547.000000,92.369179,92.353882,No Data, No Data,-6.331131,-36.777367
6633.000000,90.845695,90.809799,No Data, No Data,-4.787048,-33.635403
6719.000000,89.632500,89.595772,No Data, No Data,-3.573021,-32.610901
6805.000000,88.452545,88.429947,No Data, No Data,-2.407196,-31.979641
6891.000000,87.548553,87.520882,No Data, No Data,-1.498131,-29.564751
6977.000000,87.121017,87.090546,No Data, No Data,-1.067795,-29.250969
7063.000000,86.216461,86.196007,No Data, No Data,-0.173256,-28.331577
7149.000000,85.397003,85.368889,No Data, No Data,0.653862,-29.430035
7235.000000,84.571358,84.514488,No Data, No Data,1.508263,-27.645836
7321.000000,83.812027,83.743179,No Data, No Data,2.279572,-27.027140
7407.000000,83.472977,83.431152,No Data, No Data,2.591599,-26.211227
7493.000000,82.820915,82.751846,No Data, No Data,3.270905,-25.288000
7579.000000,82.420090,82.340149,No Data, No Data,3.682602,-25.415051
7665.000000,81.910683,81.836586,No Data, No Data,4.186165,-25.262226
7751.000000,81.410751,81.344734,No Data, No Data,4.678017,-24.279541
7837.000000,81.167244,81.099564,No Data, No Data,4.923187,-23.511736
7923.000000,80.614700,80.514687,No Data, No Data,5.508064,-23.279467
8009.000000,80.398994,80.331680,No Data, No Data,5.691071,-23.055950
8095.000000,79.950081,79.879936,No Data, No Data,6.142815,-23.752625
8181.000000,79.542786,79.462738,No Data, No Data,6.560013,-22.938301
8267.000000,79.322525,79.241165,No Data, No Data,6.781586,-23.037495
8353.000000,79.004501,78.909218,No Data, No Data,7.113533,-21.187799
8439.000000,78.778877,78.690773,No Data, No Data,7.331978,-20.796001
8525.000000,78.477173,78.384079,No Data, No Data,7.638672,-20.983921
8611.000000,78.381958,78.307533,No Data, No Data,7.715218,-22.701607
8697.000000,78.365028,78.295456,No Data, No Data,7.727295,-24.121342
8783.000000,78.685539,78.637985,No Data, No Data,7.384766,-27.152290
8869.000000,78.563347,78.516365,No Data, No Data,7.506386,-26.346649
8955.000000,78.378174,78.320572,No Data, No Data,7.702179,-24.147022
9041.000000,78.248253,78.190842,No Data, No Data,7.831909,-24.117086
9127.000000,78.227631,78.172104,No Data, No Data,7.850647,-24.782141
9213.000000,78.216560,78.179466,No Data, No Data,7.843285,-25.913071
9299.000000,78.096855,78.073563,No Data, No Data,7.949188,-27.112951
9385.000000,78.042412,77.990013,No Data, No Data,8.032738,-26.727921
9471.000000,78.070961,78.027885,No Data, No Data,7.994865,-25.828720
9557.000000,78.159637,78.110985,No Data, No Data,7.911766,-24.688522
9643.000000,78.287155,78.230560,No Data, No Data,7.792191,-24.273083
9729.000000,78.405037,78.362274,No Data, No Data,7.660477,-25.203434
9815.000000,78.426643,78.372742,No Data, No Data,7.650009,-26.122513
9901.000000,78.602844,78.552559,No Data, No Data,7.470192,-25.193787
9987.000000,78.731667,78.701797,No Data, No Data,7.320953,-28.643738
10073.000000,78.912567,78.875107,No Data, No Data,7.147644,-27.333677
10159.000000,79.181206,79.146355,No Data, No Data,6.876396,-26.402395
10245.000000,79.533859,79.495819,No Data, No Data,6.526932,-27.416222
10331.000000,79.772102,79.739822,No Data, No Data,6.282928,-28.900099
10417.000000,79.930054,79.896660,No Data, No Data,6.126091,-30.302227
10503.000000,80.064774,80.035751,No Data, No Data,5.987000,-30.254868
10589.000000,80.239380,80.201752,No Data, No Data,5.820999,-30.638485
10675.000000,80.320374,80.287811,No Data, No Data,5.734940,-27.194443
10761.000000,80.352058,80.325241,No Data, No Data,5.697510,-30.113781
10847.000000,80.327713,80.300339,No Data, No Data,5.722412,-30.292973
10933.000000,80.183548,80.153244,No Data, No Data,5.869507,-30.681028
11019.000000,79.942688,79.913338,No Data, No Data,6.109413,-32.152309
11105.000000,79.632874,79.611595,No Data, No Data,6.411156,-31.705648
11191.000000,79.263512,79.230400,No Data, No Data,6.792351,-30.118998
11277.000000,79.037582,78.998878,No Data, No Data,7.023872,-28.759005
11363.000000,78.627373,78.589287,No Data, No Data,7.433464,-29.058516
11449.000000,78.119919,78.085152,No Data, No Data,7.937599,-30.072384
11535.000000,77.574303,77.535568,No Data, No Data,8.487183,-32.566727
11621.000000,77.007408,76.972435,No Data, No Data,9.050316,-31.059896
11707.000000,76.625763,76.590897,No Data, No Data,9.431854,-30.810379
11793.000000,76.227882,76.181488,No Data, No Data,9.841263,-30.900564
11879.000000,75.321564,75.293083,No Data, No Data,10.729668,-35.696465
11965.000000,74.635872,74.585274,No Data, No Data,11.437477,-33.297821
12051.000000,74.148819,74.108322,No Data, No Data,11.914429,-30.894119
12137.000000,73.781044,73.750809,No Data, No Data,12.271942,-30.192575
12223.000000,73.473274,73.379646,No Data, No Data,12.643105,-100.000000
12309.000000,73.151016,73.080841,No Data, No Data,12.941910,-100.000000
12395.000000,72.788551,72.727074,No Data, No Data,13.295677,-100.000000
12481.000000,72.468468,72.435555,No Data, No Data,13.587196,-100.000000
12567.000000,72.140144,72.062492,No Data, No Data,13.960258,-100.000000
12653.000000,72.003220,71.938843,No Data, No Data,14.083908,-100.000000
12739.000000,71.675781,71.609642,No Data, No Data,14.413109,-100.000000
12825.000000,71.372437,71.294960,No Data, No Data,14.727791,-100.000000
12911.000000,71.184708,71.102051,No Data, No Data,14.920700,-100.000000
12997.000000,70.929817,70.917770,No Data, No Data,15.104980,-100.000000
